NAME_2,year,week,u10_mean,u10_min,u10_max,u10_sd,v10_mean,v10_min,v10_max,v10_sd,lai_hv_mean,lai_hv_min,lai_hv_max,lai_hv_sd,lai_lv_mean,lai_lv_min,lai_lv_max,lai_lv_sd,skt_mean,skt_min,skt_max,skt_sd,sp_mean,sp_min,sp_max,sp_sd,tp_mean,tp_min,tp_max,tp_sd,swvl1_mean,swvl1_min,swvl1_max,swvl1_sd
Najran,2020,30,-3.150971127921378,-7.687014513544151,4.8715107995074405,2.2161472011498162,-4.694771431824834,-7.022351732833658,-0.20954631955427927,1.629717064505843,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,320.698635016846,305.5344537137718,329.0802384204034,5.467166876527636,83891.44348893545,79052.06076327957,87715.29003803428,2519.3522306734753,7.172839653418623e-4,-6.938893903907228e-18,0.0069102018022428775,0.001709236082491427,0.025573019483818963,0.007509404422944593,0.10541971222469142,0.02377017090934205
Najran,2020,31,-0.7370868746746154,-5.096398984038144,5.071766969272936,2.667467573853315,-3.327383492539244,-6.100374084279864,0.13722736318535667,1.3701242884268023,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,319.47354780700846,301.74913748503263,327.8214233914414,6.45549792766052,84041.85982458055,79284.65749889369,87702.10156333451,2491.1104359664805,6.148059269264307e-4,-6.938893903907228e-18,0.010636651725881678,0.0014169768755027045,0.039151543813139816,0.00790463623467852,0.24652416785796968,0.04924268734300051
Najran,2020,32,1.271779314367608,-5.2152017514188636,6.903077855084774,3.596893067891781,-3.6328397318627488,-8.000945492855148,0.07746591219167792,2.0495770965229942,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,320.7893872350058,304.0183755710685,329.16362715382303,5.11724767156518,84058.58609432964,79367.38520382861,87763.6477786001,2488.690174400277,2.012291907822583e-4,-6.938893903907228e-18,0.002811221864639571,5.196154727636519e-4,0.022731455543900086,0.0040862950026727685,0.19032086446055207,0.02498445772161321
Najran,2020,33,-1.738246370361448,-4.686350636423082,5.301823164301153,2.0688833426634976,-3.904377048083703,-6.139690828354653,-0.9160682105782314,0.9651266147864457,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,326.9628672908605,314.9192346802196,332.2179612938627,2.817088196082122,83913.68612024728,79183.5458595288,87706.49772156776,2517.3231494147617,2.897115826534254e-5,-6.938893903907228e-18,0.0011831277295354242,1.300470843304266e-4,0.009584792174766413,-2.7755575615628914e-17,0.035858913359520433,0.0055584894121791985
Najran,2020,34,-3.3009107624206133,-6.543090877125778,1.9495189890799591,1.3781061343221412,-3.596606350180426,-5.500793737139337,-0.5256529419155802,1.0535595326185352,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,327.2677155591038,319.2864978145255,332.02723174401996,2.6552845705418227,83967.19207119374,79119.20208902385,87632.56233309935,2524.396012408406,3.1718179136994327e-6,-6.938893903907228e-18,5.289006371100857e-5,7.623015771813683e-6,0.005607988626659296,-2.7755575615628914e-17,0.019868772094963127,0.005030101993726045
Najran,2020,35,-2.8651551220764486,-6.421506774053869,4.102670147729201,1.8975014594870994,-4.554993627889981,-7.007018202644491,-0.45802814210694365,1.093556018765709,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,324.1162751909268,313.799696578352,329.43597120871476,3.3730086787976954,84028.58866351903,79233.901853837,87758.05266812141,2532.892084527636,2.5487822520828105e-5,-6.938893903907228e-18,0.0017292751265512926,1.6783138896999642e-4,0.0047715240726114065,-2.7755575615628914e-17,0.04246397380646366,0.006669267610513342
Najran,2020,36,-5.14325304017864,-7.466891660270173,-3.4279949029958545,0.9223352249234134,-3.182401546174394,-4.600833465267424,-1.5360932646376486,0.7725620031184017,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,322.88189294723617,314.3594656292858,328.2942552522143,2.63855704811734,84313.38805552053,79389.76564574338,88078.17291765218,2566.1812555586976,1.1724398359538745e-6,-6.938893903907228e-18,5.289006371100857e-5,4.864632662640507e-6,0.0029245570105133956,-2.7755575615628914e-17,0.018924235053361688,0.004643751628844822
Najran,2020,37,-4.203895567327305,-6.736195040828219,-0.9315474533200501,1.008458517040845,-2.3098487248149118,-3.483058431221183,-0.7509378854641191,0.6656383846822709,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,324.3130397392421,318.4676914214797,329.5264568556169,2.1994593724213933,84284.48523464169,79418.14084888529,87975.86232604184,2561.481928967046,1.0025210191480997e-6,-6.938893903907228e-18,5.0590495723569495e-5,4.150866654239302e-6,0.002023413960097595,-2.7755575615628914e-17,0.01712224594562567,0.003775118348244858
Najran,2020,38,-3.7664742572623804,-6.5657388963254455,0.28866424777089295,1.5571536889439146,-3.479990563112096,-6.514772566828136,-1.1594388564011733,1.5051638998301098,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,321.679914406423,315.61828065824784,326.046307906626,2.1212888260293976,84339.8850970169,79484.48287313263,88088.16418636413,2567.678261677908,1.642548562392051e-7,-6.938893903907228e-18,1.1497839937160692e-6,4.033352486169776e-7,9.661845383449383e-4,-2.7755575615628914e-17,0.014724059698155406,0.0028864700592258906
Najran,2020,39,-4.084781587860098,-6.202178588120232,-2.7489516606759516,0.6316641013450068,-2.7303267768041084,-5.400536039748626,-0.17455441732771737,1.118349455672146,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,321.665799239829,314.2618830689011,326.12348684074846,2.1329639481583267,84381.30112064118,79484.8825238811,88121.73484923627,2574.572480674691,1.642548562392051e-7,-6.938893903907228e-18,1.1497839937160692e-6,4.033352486169776e-7,6.262594408521443e-4,-2.7755575615628914e-17,0.012372765360551874,0.002271097426794268
Najran,2020,40,-4.743701739229192,-7.470864996971871,-3.0231118930929983,0.9647366040535464,-1.2849018792790419,-3.0828139765398346,1.7283759958920537,1.0862719637819898,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,320.5630551271938,312.830967887988,324.92765691894374,2.394799526063096,84556.25955594402,79424.53526086094,88420.27395834924,2601.3291110578025,4.927645687314932e-7,-6.938893903907228e-18,1.1497839937160692e-6,5.704021787772539e-7,4.7086605340494877e-4,-2.7755575615628914e-17,0.010041567555748365,0.0018166722087257492
Najran,2020,41,-4.665992668425869,-8.487244525265792,-1.766742828016619,1.5103428189033399,-1.5765623960387674,-5.487032876713161,0.7883126450638569,1.5956638085109587,0,0,0,0,0.45887568146849017,0.14123469401866218,0.5145089487953588,0.09627150584461303,318.66210926872344,311.5757013157672,323.9802189690273,2.5748745149780503,84665.32286709761,79665.92431294157,88464.63519143028,2611.2778987557763,1.642548562392051e-7,-6.938893903907228e-18,1.1497839937160692e-6,4.033352486169776e-7,3.9302086313356755e-4,-2.7755575615628914e-17,0.008313265734945785,0.0015931634653235033
Najran,2020,42,-3.152948009728626,-4.473379789212158,-1.9284576317756597,0.4427624523298003,-2.1564766240002102,-3.2727138504210638,-0.18752894287239763,0.6910218585359097,0,0,0,0,0.4588614749099187,0.14123469401866218,0.5145089487953588,0.09626451516832236,318.42312595122434,312.18603587526394,323.39294937834876,2.340006670025783,84639.29241292828,79664.72536069615,88475.0261108907,2631.3170127790686,-6.938893903907228e-18,-6.938893903907228e-18,-6.938893903907228e-18,0,3.7289133110069653e-4,-2.7755575615628914e-17,0.007998420054411981,0.001513540743688661
Najran,2020,43,-3.7242179193052762,-4.7896573906671875,-2.5101541249040022,0.4655687798748104,-1.542068247665763,-3.4551435429280835,1.7256238238068184,1.2421051925256643,0,0,0,0,0.45881251987700356,0.14123469401866218,0.5145089487953588,0.09624080828125892,317.50572315301065,313.38275291125393,320.343937923421,1.4385706089677743,84692.02071832967,79620.76377836357,88518.58804247479,2637.7798615268225,-6.938893903907228e-18,-6.938893903907228e-18,-6.938893903907228e-18,0,3.601536272241585e-4,-2.7755575615628914e-17,0.00765677899681147,0.001451483515510995
Najran,2020,44,-3.663042235260193,-4.699462647538681,-1.3098091073215405,0.6260038601262419,0.3024642114977012,-1.4606051160140543,2.476180468194534,0.8918094131056247,0,0,0,0,0.45876222098043973,0.14123469401866218,0.5145089487953588,0.09621713167966475,315.2122008624044,310.90681722003967,318.7196318501092,1.6201642448232338,84839.57453087976,79814.99404212381,88765.57220503411,2661.0124424768555,3.285097124843579e-7,-6.938893903907228e-18,2.2995679874321384e-6,8.066704972315212e-7,3.488018911269329e-4,-2.7755575615628914e-17,0.007214655275210813,0.0013944206484326853
Najran,2020,45,-3.5743487479199625,-5.732530189979725,3.883739295465733,2.0685626939484236,0.36880298578586185,-1.1523618424677113,2.3444693755439916,0.6918490547497701,0,0,0,0,0.4587094263370999,0.14123469401866218,0.5145089487953588,0.0961928815076573,317.1404637197536,310.9955286385712,322.5892239264533,1.9697786722089352,84671.18375516766,79550.025595883,88676.45008812354,2639.444961526563,7.81626557300965e-7,-6.938893903907228e-18,3.7942871792678856e-5,2.7932692451921377e-6,9.626866196638153e-4,-2.7755575615628914e-17,0.01713564363415901,0.0030877396550963916
Najran,2020,46,-3.7191993797470744,-4.437222425226722,-1.2637184015818632,0.5197554502198212,0.0671060469672422,-1.2557648793844054,2.343683040662496,0.7515357362494772,0,0,0,0,0.4586589354600148,0.14123469401866218,0.5145089487953588,0.09617030498522475,316.019658311907,311.1489993926307,319.83207303849423,1.8930361395033668,84761.27842119028,79744.25585964324,88578.93530549495,2646.9402292091254,4.927645687314932e-7,-6.938893903907228e-18,1.1497839937160692e-6,5.704021787772539e-7,9.218335694069393e-4,-2.7755575615628914e-17,0.014543190902955139,0.0029960734702220155
Najran,2020,47,-4.041622930583052,-5.430159266980635,-2.834775733432592,0.48071327793341484,0.5610618643115783,-2.3240008158964134,2.9102373227802003,1.1137533020450556,0,0,0,0,0.4585921262386247,0.14123469401866218,0.5145089487953588,0.09613786769340629,313.4097945988339,308.9001649328571,317.660417512843,1.7524418306196685,84759.71131776275,79755.04642985214,88602.11504890666,2659.3721177708258,3.285097124853491e-7,-6.938893903907228e-18,1.1497839937160692e-6,5.207035669439941e-7,7.413277657679164e-4,-2.7755575615628914e-17,0.012895275213352653,0.002611725478217424
Najran,2020,48,-3.5355764194845425,-6.369456063261648,2.1505698261857935,1.7927194376299247,0.5771952868801986,-1.7578397012194567,3.172873173199789,1.0399557296461823,0,0,0,0,0.4585214774068099,0.14123469401866218,0.5145089487953588,0.09610390950806916,313.7752900132043,308.7023384695318,318.63535600250424,1.9953826156477998,84589.4207244532,79654.7340919842,88399.49211942838,2646.571528052936,1.42958364539019e-5,-6.938893903907228e-18,0.0014659745919899589,1.1058912987774663e-4,0.0014045463474017526,-2.7755575615628914e-17,0.0272375007883075,0.0045834514095674335
Najran,2020,49,-2.8597744804050382,-4.681979966051216,4.684763974527713,1.9160444864889772,0.3474111907954165,-3.512939156718023,2.800936774252288,1.1337410688466936,0,0,0,0,0.45844737292561283,0.14123469401866218,0.5145089487953588,0.09606942562983761,315.7974209134134,307.0123859465067,321.6817061148761,3.196162336192909,84727.9361301744,79718.67821174065,88839.50759350251,2646.4881686319313,4.984285292916708e-7,-6.938893903907228e-18,2.2995679874321384e-6,5.825379694407191e-7,0.0012913259795250638,-2.7755575615628914e-17,0.017504080068826228,0.003816387225883477
Najran,2020,50,-3.8848503313421303,-5.051102945638805,1.2990837710122698,0.9072753631209214,0.8031910306787596,-1.3226033443115461,3.509031335039232,1.0910571445895891,0,0,0,0,0.45837749201588296,0.14123469401866218,0.5145089487953588,0.09603797993640202,310.9188129266342,305.0509764827752,316.76354507148955,2.2901130380794226,84836.46001125369,79784.6205852395,88772.76591850672,2687.448398641693,4.927645687314932e-7,-6.938893903907228e-18,1.1497839937160692e-6,5.704021787772539e-7,0.0010622453051444241,-2.7755575615628914e-17,0.015306859149356283,0.003376869569948411
Najran,2020,51,-3.2737276589165942,-4.79800139774075,4.509142492312735,1.772245273291606,0.7451378244276406,-1.1268059588190986,2.5241468959657762,0.7375492906391257,0,0,0,0,0.4583177860737786,0.14123469401866218,0.5145089487953588,0.0960098726947903,312.022863675434,305.9070416716042,318.4020449717664,3.1462760470399656,84772.13199053194,79719.8771639861,88789.95090069126,2679.4089504502367,3.6249347584655196e-7,-6.938893903907228e-18,3.4493519811482076e-6,5.710235628647333e-7,8.94840196943188e-4,-2.7755575615628914e-17,0.013973789140287601,0.003019680024437138
Najran,2020,52,-4.02177777747049,-5.798884912898055,0.9601581503575729,1.1345385650615927,0.8698629320595737,-1.0678308427069156,3.0537434386531794,1.0201083533193802,0,0,0,0,0.45826345558626885,0.14123469401866218,0.5145089487953588,0.09598311321003232,311.08947971182283,304.47169091976446,317.23726404644776,3.0522079191148634,84737.60452833094,79601.98019318511,88700.02948228375,2685.1625426706037,3.285097124853491e-7,-6.938893903907228e-18,1.1497839937160692e-6,5.207035669439941e-7,7.77164932632995e-4,-2.7755575615628914e-17,0.01264741797548563,0.0027008257297690074
Najran,2020,53,-3.435194863122549,-5.2247377595029345,3.3103868094109523,2.224283970755701,1.044264648990731,-0.06289486415531764,3.0812651595055316,0.7258942893723745,0,0,0,0,0.45823129884896185,0.14123469401866218,0.5145089487953588,0.09656707926069544,312.6488341686995,306.013495373842,319.2589972747807,3.480740965488902,84607.20616712191,79638.3484112966,88482.2198243633,2693.6440838320386,1.1497839937160692e-6,1.1497839937160692e-6,1.1497839937160692e-6,0,7.052266050401123e-4,-2.7755575615628914e-17,0.011441626007483802,0.002507783615267412
Al Madinah,2021,1,0.549762814974612,-3.4625060779991284,3.9732710333619794,1.439677273456622,1.4643727281485308,-1.72594553836398,4.871670222687335,1.3917067025511125,0,0,0,0,0.38363089680080037,0,2.553604329712702,0.26280975412659885,309.78193794160626,299.13778347925614,320.12725037952015,4.69697271795682,91806.05826965375,87408.8529052157,96451.9130447637,1639.3364886404925,1.860676283641068e-5,0,5.578003504168871e-4,6.162517025972874e-5,0.04964327775499985,0.008179288849612248,0.2594127442270557,0.048782511828528496
Al Madinah,2021,2,-3.4523915067710895,-8.297018402170275,7.3166658447824675,4.205771187035158,3.114672282134775,-0.8007196885933017,6.306623219719734,1.5717557104253375,0,0,0,0,0.38365595025882165,0,2.553604329712702,0.2628193013990474,307.4056161746592,301.1810746455388,312.6797647139013,2.0955219494437354,91901.64087621936,87147.82099571971,96887.2290992706,1668.843416374617,1.599672800102734e-6,0,1.4912621613186183e-4,8.453968391601143e-6,0.013870397642921306,0.005399268478941427,0.11463732193563857,0.010910266494739602
Al Madinah,2021,3,1.8281432057533722,-7.915667193620605,8.109464910708406,4.096027818180088,0.31933058276137943,-3.400531218172806,5.1673525838080785,2.0004538855778473,0,0,0,0,0.3836842559809205,0,2.5537212458501344,0.2628485739719486,310.55406153457005,300.46488728573536,315.89397906964575,3.3378336550111993,91864.98668306258,87128.10559470038,97110.01313078907,1688.7144332362932,1.848278215638206e-5,0,0.0014218217095320201,1.1587845702220214e-4,0.01399172536687434,0.004957144757340742,0.09553221808707658,0.007739083865471944
Al Madinah,2021,4,-0.6360727920369247,-8.72408603931731,8.283568309616697,4.3319909316091065,2.947898264065902,-0.3307959360978343,7.2878987478347295,1.345805890281383,0,0,0,0,0.38371666837545626,0,2.5537212458501344,0.26290272356449684,312.59854022373247,300.00669995072855,322.0238525684936,4.827667569984867,91869.38653592372,87368.23917911586,96741.33513172752,1643.4178036772148,1.4117696136175469e-5,0,5.464166697961292e-4,6.212867607647242e-5,0.01007024372572447,0.0020297498128030167,0.031812811422447684,0.003912663701842456
Al Madinah,2021,5,2.0931160893186886,-5.572319257767435,9.611249590131784,3.816841413465281,2.7766341133079853,-1.743816450299849,8.163167275602865,2.3952439146158784,0,0,0,0,0.38374792318447293,0,2.553838161987567,0.2629575160425725,313.50141094009405,303.20624540874206,322.287029851313,3.546576297096923,91809.55294299992,87191.98349400303,96698.35555750538,1643.3537666347543,7.805147356308252e-5,0,0.0022095724084881044,2.2972328079926712e-4,0.01022731125246945,2.880503034670967e-4,0.05296106277234608,0.005999290905721517
Al Madinah,2021,6,-1.9711264124607197,-8.145392247322356,6.9669351660126395,3.9693703460740117,0.09981244206630004,-5.427255094536145,4.44886069256825,2.366930205748518,0,0,0,0,0.3837802253327688,0,2.553955078125,0.2630115965834792,308.16690133295293,291.86891321541964,322.01867531047094,6.9274766555902785,91985.56546220486,87141.51206739353,96956.62731085865,1676.738317145225,4.5780590662754847e-4,0,0.006897372088114084,0.0012851869370224288,0.029136921601268764,0.003784847010672332,0.12185867605511606,0.021692927240706508
Al Madinah,2021,7,2.482965843997818,-2.845715262173038,8.832546423023365,2.8959901422779217,2.5876943736840916,-3.1316552249558662,9.65132685135342,2.9945245759367327,0,0,0,0,0.383817488561861,0,2.553955078125,0.2630665325064264,315.85804094146664,303.87842607535276,324.48563875827585,5.109295046571488,91547.7597457418,86782.29746082127,96739.36359162559,1653.156983285815,3.8379266092824945e-5,0,8.344237895011736e-4,1.0088909951191515e-4,0.012279739542998505,0.005673921093875156,0.031008950110446493,0.003760251389410538
Al Madinah,2021,8,2.1018959175760097,-3.5520340840022975,10.10917769160473,3.170596837117708,1.2026162608291486,-2.0468096390307204,6.338303472696957,1.8674918075034181,0,0,0,0,0.38388506950693047,0,2.553955078125,0.2631058741481899,315.3619932290149,304.72490776206024,322.9687021576319,3.606691869780453,91804.2780275023,87216.430591267,96656.16459932401,1666.696456305799,2.699478040272047e-5,0,0.001063235769978306,1.1224299907810493e-4,0.011707969023518157,0.005097820486940963,0.027264296165374208,0.003435284945845998
Al Madinah,2021,9,2.389710041518499,-4.781044072794742,9.247423012544436,3.971676925426548,2.5556139956533994,-3.0024972705102666,6.760706845726592,2.2123325374058016,0,0,0,0,0.3839591825417151,0,2.553955078125,0.2631448485980887,315.96023381481757,309.5449349811712,321.4793775997756,2.401487087278735,91660.03017045735,87067.77646758122,96451.51873674332,1648.8719821686939,1.954547369947922e-5,0,9.550908040811545e-4,9.440002729601852e-5,0.01004963554145287,0.0013263711648019705,0.025576187410171675,0.0037803753218380314
Al Madinah,2021,10,-0.5524948190909463,-7.144583431278415,7.035128838670373,3.658065313589034,1.2305138527660686,-2.4700253262392575,5.152730928587822,1.4312176386548767,0,0,0,0,0.38403293727622,0,2.553955078125,0.2631835260645916,322.8490729578451,311.21114918813566,333.2541880960141,5.530074085555215,91689.75023119904,87236.9346083271,96706.63602593349,1630.7024442785273,6.504960354734659e-7,0,1.1383680620785652e-6,5.635454005054459e-7,0.007496968449677235,-2.7755575615628914e-17,0.021396108587765417,0.004559237577493897
Al Madinah,2021,11,4.547552683473916,-3.097536589696846,12.92035708010425,3.145916095790652,2.3919898493263405,-3.0548915350495194,5.697793742631831,2.109067312232483,0,0,0,0,0.38409919526641056,0,2.553955078125,0.26321864273531936,323.85152533974536,315.1467281617062,333.4535125298871,3.100470321911938,91405.79993488305,87033.86597782797,96055.6334842751,1598.8883501895255,3.558406530678513e-7,0,1.2863559101450317e-4,3.9813622040505274e-6,0.0037679198744878586,-2.7755575615628914e-17,0.020886996423497978,0.004444571743922724
Al Madinah,2021,12,2.8990028570099824,-4.581034697681279,9.848594048599761,3.8438927399279907,2.330556148008417,-3.927723120280945,9.011223278377745,2.926971592388934,0,0,0,0,0.38412099646035425,0,2.553955078125,0.2632292029949037,326.53579693122157,318.12278864840755,334.56230862307683,3.093761295927651,91492.81373179489,87096.16664504906,96196.79575557352,1596.4066589832196,3.2524801773673294e-7,0,1.1383680620785652e-6,5.144442133918599e-7,0.0019377946733290506,-2.7755575615628914e-17,0.02081330913656454,0.003970905503294749
Al Madinah,2021,13,2.4906469476215936,-6.126630954510463,8.338428023933533,4.416276232148646,2.895296325144985,-2.8493760477870245,7.058013835205141,2.298663978659851,0,0,0,0,0.3841369821651423,0,2.553955078125,0.26323639606012356,324.16677910124685,315.76541049541595,332.80462952437847,3.659990916890933,91593.7602101937,87130.86575084309,96450.73012070254,1617.5508703759933,1.0217135131399211e-5,0,0.00040298229397464636,3.902781429117079e-5,0.0016933010701362277,-2.7755575615628914e-17,0.02076641722669781,0.0038575692809121264
Al Madinah,2021,14,0.25667195686145255,-8.631891241645961,8.035556684476003,4.638425529809893,2.6475399260999093,-2.630457376572628,7.042986022895432,2.2477396519126307,0,0,0,0,0.3841519756537711,0,2.553955078125,0.2632431978659445,324.8725545826459,315.535885389744,334.22233534625445,3.7844288656790392,91652.84506405475,87224.31675167473,96406.56762241924,1610.7335983415921,4.709655702362396e-6,0,2.549944459048631e-4,2.1291045656004778e-5,0.0014439373029362297,-2.7755575615628914e-17,0.02067263340696432,0.0037511985384165933
Al Madinah,2021,15,2.9419902562269664,-5.360880775504631,9.33237937568787,3.4276082102288274,0.7465320095549445,-3.2051696581466005,4.464700819056862,1.9585976365796276,0,0,0,0,0.38416776842763933,0,2.553955078125,0.26325042045831887,327.6435617224242,320.48448118308477,335.20169998887724,2.5680390123159564,91456.78725246688,86943.56944115942,96175.50312247264,1617.3335136217534,3.71942040083952e-7,0,2.959756961395943e-5,1.2512228870446377e-6,0.0012106526569817058,-2.7755575615628914e-17,0.02061234380856422,0.0035564304812410515
Al Madinah,2021,16,-2.11750062045192,-5.879000299608079,4.157660628704678,1.9809168520013873,2.212809369441631,-0.9306899572178043,8.547391882224051,1.862683408607068,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,327.0721136299602,309.6950754638288,338.0569577883829,6.407378655578621,91613.09273645208,87264.14186173378,96338.35233489235,1593.8892680360132,1.3901454508542146e-4,0,0.002191358519494903,3.3600829985654384e-4,0.013774519842165291,-2.7755575615628914e-17,0.09690548116174531,0.010471512649031728
Al Madinah,2021,17,1.7921956731253819,-5.831759990057471,6.917028064793852,3.271736266944402,0.9369734388985361,-3.542686199480856,6.120197115661464,1.8858271907655706,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,328.84909638295267,317.50496919103495,337.79982063992327,3.753467638679151,91420.72173274083,87123.76820647613,96050.50748001007,1588.445812915042,9.675323458289015e-5,0,0.003643916166702954,3.6006820203474756e-4,0.009492167575608374,-2.7755575615628914e-17,0.08628781299906271,0.007536319611746344
Al Madinah,2021,18,0.9488286007511096,-3.9874830663921808,7.133038189916393,2.3243493483871167,-2.1676023085285845,-4.861072111840654,1.6041364380494487,1.066027875453459,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,333.62526824786073,327.50829456718134,339.4996870240351,2.2765152000841007,91451.61244770428,87070.93093174431,96024.87745868493,1593.7441741259474,4.113904382756718e-7,0,5.691840310376173e-5,1.8411835635408985e-6,0.004469626180179057,-2.7755575615628914e-17,0.02124203516963183,0.004639503683844353
Al Madinah,2021,19,3.3567536862713103,-2.036915446238022,7.253043814984471,1.9095927091293792,1.3805857376805288,-5.196964024817104,5.228276147225815,2.3199770492203653,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,332.1621814771264,324.40711701159864,338.8792789376512,2.807225148850857,91372.09719581946,87115.8820460684,96009.10513786947,1571.6333971447746,2.329065631955581e-6,0,1.3432743132488212e-4,1.0377259618557549e-5,0.001563786922638061,-2.7755575615628914e-17,0.019848675562163076,0.0033071054696934853
Al Madinah,2021,20,3.1360027179285956,-1.1759227076543508,6.50710408837083,1.5774608391339946,1.2952829827422043,-2.282786908002083,6.167311338037846,1.7702658873646688,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,335.33741139728374,325.72214054935824,341.2858410418582,2.7717008273736976,91184.56608602747,86854.06152053164,95748.07322837348,1570.7095639782078,1.1247623900465319e-5,1.1383680620785652e-6,8.879270884187135e-4,6.146709206622732e-5,0.0010715403068779614,-2.7755575615628914e-17,0.030426150659245615,0.0033344434844633512
Al Madinah,2021,21,3.5388515327829784,-2.7695212145107657,8.986839369539465,2.3657117244914745,0.5088712280649993,-3.8014082654615065,4.327419722822231,1.6780619057106818,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,333.12418302185677,319.7329158934597,339.8672723436451,2.9549815057470794,91338.52301120947,87020.8538131552,95875.43471895838,1573.3174351012601,3.3651898864748373e-6,0,2.4702586947033395e-4,1.4758643047566284e-5,7.525350893808297e-4,-2.7755575615628914e-17,0.020049640890163395,0.0027227860416521245
Al Madinah,2021,22,1.3491170477309007,-3.5729874471094227,7.172278124462462,2.2584682845885253,0.8964769344739748,-3.3379830263972643,5.351747902419092,1.8988019622237686,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,336.4629035983825,321.22137757497893,344.9694601249919,3.5558556427394317,91317.65006238772,87047.6667585415,95863.99978636717,1558.58668826207,9.807032804084998e-5,0,0.004789114437150674,4.66450429503085e-4,0.005095077466551704,-2.7755575615628914e-17,0.07260207416224221,0.008132908698833234
Al Madinah,2021,23,1.8215282260567522,-5.211921412324889,7.553629333012133,2.592726291918121,-1.150450241071588,-4.87528760997146,4.136932047869443,1.945107033658078,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,337.28863475682465,328.287471899594,343.72691819954974,2.7149465959971133,91231.78321659884,87023.21966127753,95792.2357266568,1564.2158049300338,1.2059938875450949e-6,0,7.524612890317528e-4,2.4361180619415304e-5,0.0016835038919583714,-2.7755575615628914e-17,0.026842268976573574,0.003653772890517698
Al Madinah,2021,24,-0.2172135277897453,-6.081676466389722,6.8412149873698915,3.9448050282584566,-0.33181305226031527,-4.555641980573073,4.073571541914999,1.800463651291881,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,333.6941195551361,325.92319073590545,341.10463701106454,2.6732847881111854,91268.22770704604,87056.34153499,95822.59744422657,1561.896676961129,6.609619370342572e-7,0,6.830208372450575e-6,6.013537112367155e-7,5.817287731214499e-4,-2.7755575615628914e-17,0.017731840773893254,0.002170322952006792
Al Madinah,2021,25,1.6077096228001413,-4.994768376487415,8.151371636922654,3.006415785021831,-0.21288744151877043,-3.537000000228534,4.389155600418869,1.9780904096837346,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,336.1352223428179,330.38685002778897,343.13929941397606,2.222296140502993,91256.21358226365,87116.67066210916,95765.4227812705,1558.1158076863246,1.6262400886836647e-7,0,1.1383680620785652e-6,3.984867742038896e-7,1.7244549597382892e-4,-2.7755575615628914e-17,0.012205294253884946,0.0010955525120416932
Al Madinah,2021,26,1.8164056043162897,-3.002294030119006,6.382526820443015,2.020947300270803,-1.4650855464874395,-6.065327882064562,4.068291499752128,1.9050159421798845,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,337.55223920614753,327.9638932731768,345.67529296875,2.8889836778959275,91046.85108187757,86803.98440194254,95538.69566954816,1553.5487662933085,1.034111581142681e-5,0,0.0015254132031808643,8.914524552020943e-5,2.2737696646330316e-4,-2.7755575615628914e-17,0.02082670682509788,0.0014981430551551337
Al Madinah,2021,27,1.7665537356992371,-4.842761251401183,8.348333250129627,2.7374317762479574,-1.365796798025433,-6.77610278860481,4.052857530352968,2.516122715006947,0,0,0,0,0.384173501232115,0,2.553955078125,0.26325305817245276,337.2759863566554,326.38655532893495,344.80033636291785,3.5884679903275387,90981.76320909511,86793.3380853921,95524.10627279386,1552.6544136102007,5.748195164948963e-7,0,1.4798784806979715e-5,1.0023304953415028e-6,8.055857669609184e-4,-2.7755575615628914e-17,0.018462014798961007,0.0026306726596947703
